,product_id,product_category_name_english,price,product_length_cm,product_height_cm,product_width_cm,order_id,rev,size,totsize
2989,40f35a63d2a946e8d83ec217253dea23,sports_leisure,120.0,20.0,7.0,14.0,6,720.0,1960.0,11760.0
2990,9bfc55df037ce3ac01bfd84781adf7e5,audio,598.99,19.0,14.0,15.0,6,3593.94,3990.0,23940.0
2991,3b4a72dd3f5ecc82d97d6a54725952ec,housewares,138.0,41.0,56.0,26.0,6,828.0,59696.0,358176.0
2992,b520b78a494cbd6e36d7a1c64cdffe0b,housewares,41.99,38.0,15.0,24.0,6,251.94,13680.0,82080.0
2993,410d5b211dce5611e7a6412bf0cc30fa,telephony,18.99,19.0,3.0,11.0,6,113.94,627.0,3762.0
2994,b5c4b2c6b8c342b7740e46797bec3ef1,auto,42.01,28.0,14.0,28.0,6,252.06,10976.0,65856.0
2995,e27e689c4ce425f2fe7e2a270fd4d2db,bed_bath_table,35.99,28.0,3.0,29.0,6,215.94,2436.0,14616.0
2996,b6b76b074ed0d77d0f3443b12d8adb5e,watches_gifts,99.0,16.0,2.0,20.0,6,594.0,640.0,3840.0
2997,b623b7cb05ee3248fbe4a6ecbeed79a4,toys,77.8,32.0,45.0,32.0,6,466.79999999999995,46080.0,276480.0
2998,186052b3f166a0f7227e78b2d27652d3,home_confort,159.99,20.0,30.0,46.0,6,959.94,27600.0,165600.0
2999,1a758361b1c10b3ffe3d3373332de319,sports_leisure,42.93,17.0,10.0,13.0,6,257.58,2210.0,13260.0
3000,2bd9b51a9ab079e095aca987845d3266,consoles_games,79.0,25.0,15.0,25.0,6,474.0,9375.0,56250.0
3001,d1b1a0e78589ee89279d0be1e4a8b905,bed_bath_table,69.0,45.0,3.0,37.0,6,414.0,4995.0,29970.0
3002,2be2be0a6a5916840503fdf50808ebcb,housewares,24.2,36.0,6.0,19.0,6,145.2,4104.0,24624.0
3003,c045b19fdb30a3035c56d04c6fe2e622,bed_bath_table,54.9,50.0,10.0,40.0,6,329.4,20000.0,120000.0
3004,e6b314a2236c162ede1a879f1075430f,computers_accessories,23.48,24.0,14.0,11.0,6,140.88,3696.0,22176.0
3005,e6c30d6c9696ee10542e7e25dcdffa92,garden_tools,89.21,52.0,8.0,11.0,6,535.26,4576.0,27456.0
3006,0ec96e6d31a1493b0475805c9ae1a0a2,furniture_decor,169.0,24.0,18.0,18.0,6,1014.0,7776.0,46656.0
3007,9b77a0a174a0b29b5720de6cfcc17ba9,computers_accessories,31.9,41.0,2.0,29.0,6,191.39999999999998,2378.0,14268.0
3008,2c1cc48126c2bdca9e59a300ade4f1c8,toys,39.0,18.0,13.0,15.0,6,234.0,3510.0,21060.0
3009,d5e448e00fb7c59b31e0f3e43c2de0d7,cool_stuff,129.0,100.0,7.0,50.0,6,774.0,35000.0,210000.0
3010,2c2b1db11f5ec66bbc6ca9d1ce3f81a4,toys,64.9,16.0,7.0,11.0,6,389.40000000000003,1232.0,7392.0
3011,d19c5ff1a4d4e8b0558536d57cf43cf7,costruction_tools_tools,190.0,35.0,25.0,25.0,6,1140.0,21875.0,131250.0
3012,18b0e642cbae7251e60a64aa07dd9eb9,computers_accessories,28.9,41.0,2.0,29.0,6,173.39999999999998,2378.0,14268.0
3013,be0dbdc3d67d55727a65d4cd696ca73c,computers_accessories,79.9,19.0,14.0,14.0,6,479.40000000000003,3724.0,22344.0
3014,2ac7c9339ff85fff3e1aee3eaf7bb315,housewares,29.9,18.0,5.0,14.0,6,179.39999999999998,1260.0,7560.0
3015,d4484cc239fbd0ac671ab04d931edc66,baby,9.0,23.0,15.0,15.0,6,54.0,5175.0,31050.0
3016,283dc451ad3918badb976d56ff887289,bed_bath_table,79.9,44.0,2.0,35.0,6,479.40000000000003,3080.0,18480.0
3017,d41dc2f2979f52d75d78714b378d4068,consoles_games,9.0,30.0,7.0,25.0,6,54.0,5250.0,31500.0
3018,3d5837f86205fe83f03fb5f7e4d5b9cf,toys,109.8,37.0,5.0,37.0,6,658.8,6845.0,41070.0
3019,ba091f760e02c4b603a0a6a52c2d31d8,auto,129.0,60.0,60.0,18.0,6,774.0,64800.0,388800.0
3020,193d170dd2f6849cf0cb92791a6a623b,fixed_telephony,44.0,21.0,15.0,17.0,6,264.0,5355.0,32130.0
3021,d34ec3c23c142291062f958688a1b41c,luggage_accessories,58.0,40.0,10.0,35.0,6,348.0,14000.0,84000.0
3022,29c131c43e662b738339aafcc0ba00fc,furniture_decor,49.9,17.0,17.0,17.0,6,299.4,4913.0,29478.0
3023,283f243bb09e48e8f324d175182d5cfa,telephony,18.9,18.0,5.0,16.0,6,113.39999999999999,1440.0,8640.0
3024,98ae511715bfce7d97ef0ff1859ad05f,sports_leisure,45.0,19.0,18.0,11.0,6,270.0,3762.0,22572.0
3025,b9900407a55cb2b306ae612415c3340e,books_general_interest,39.9,26.0,6.0,36.0,6,239.39999999999998,5616.0,33696.0
3026,d33f55fbec1f19c63fc6854c2fd65925,bed_bath_table,90.0,16.0,10.0,16.0,6,540.0,2560.0,15360.0
3027,192a2c0fed2f8bed34ad458a073ed376,housewares,49.9,17.0,30.0,35.0,6,299.4,17850.0,107100.0
3028,98e0de96ebb0711db1fc3d1bad1a902f,electronics,299.9,18.0,6.0,18.0,6,1799.3999999999999,1944.0,11664.0
3029,bc3c6d2a621414f2e1df7a8a32a2828e,signaling_and_security,175.0,36.0,105.0,36.0,6,1050.0,136080.0,816480.0
3030,283dc451ad3918badb976d56ff887289,bed_bath_table,99.9,44.0,2.0,35.0,6,599.4000000000001,3080.0,18480.0
3031,d370e908175e2f3b39bb7fd33fd4c530,sports_leisure,19.99,20.0,20.0,20.0,6,119.94,8000.0,48000.0
3032,b80b61cc25558319e7d8e262786ca7af,furniture_decor,12.99,40.0,8.0,40.0,6,77.94,12800.0,76800.0
3033,9759a740aa84f55b71c0c8c306a80737,health_beauty,19.0,23.0,23.0,23.0,6,114.0,12167.0,73002.0
3034,baeb8e1a680cf9e1f13557d74b6cec3d,garden_tools,129.99,31.0,28.0,15.0,6,779.94,13020.0,78120.0
3035,28bdd20184e553872bab0ae75bbcaecf,housewares,13.61,16.0,28.0,12.0,6,81.66,5376.0,32256.0
3036,97f1396a5a1f7c07ba51784efdec44b8,housewares,160.0,43.0,18.0,18.0,6,960.0,13932.0,83592.0
3037,bace90a7338e9d31371ad47811cf4c7d,bed_bath_table,99.9,60.0,14.0,38.0,6,599.4000000000001,31920.0,191520.0
3038,d401d9445df5a515a304b386278b4844,perfumery,104.9,26.0,26.0,35.0,6,629.4000000000001,23660.0,141960.0
3039,e4e9fa024c5f014419b395452a41987c,sports_leisure,119.9,16.0,105.0,55.0,6,719.4000000000001,92400.0,554400.0
3040,d41a23bd2bc3ec10cfffc66c0611a290,furniture_decor,24.9,100.0,5.0,20.0,6,149.39999999999998,10000.0,60000.0
3041,e4985e03cd939f1a9f81c65e949f1688,health_beauty,97.65,20.0,10.0,15.0,6,585.9000000000001,3000.0,18000.0
3042,98190f6a2c3253d07ca86525bb238162,electronics,79.9,61.0,6.0,24.0,6,479.40000000000003,8784.0,52704.0
3043,100260bf9206d859dc8db128c8c5afc9,housewares,25.0,21.0,10.0,18.0,6,150.0,3780.0,22680.0
3044,98224bfc1eaadb3a394ec334c60453ff,auto,3.5,16.0,10.0,12.0,6,21.0,1920.0,11520.0
3045,e4ad97ce352e46bebac92018f6ed976d,stationery,89.0,28.0,55.0,37.0,6,534.0,56980.0,341880.0
3046,ba4bfbf74dbe7ab37e263b9326da0523,sports_leisure,36.9,24.0,10.0,20.0,6,221.39999999999998,4800.0,28800.0
3047,3da76d120922f2c5c94b3ec02db563c9,housewares,139.0,31.0,31.0,29.0,6,834.0,27869.0,167214.0
3048,3ec2984cb2de1675a0306bfc60dbe5a5,bed_bath_table,109.9,39.0,12.0,33.0,6,659.4000000000001,15444.0,92664.0
3049,b944aabf1fc45c01599ee96c7f4d533e,electronics,14.9,22.0,12.0,14.0,6,89.4,3696.0,22176.0
3050,963022ab2afed8b12ad312739a142b07,furniture_decor,89.18,35.0,20.0,35.0,6,535.08,24500.0,147000.0
3051,d2bea3c01e172037caa99b2d138f39d0,small_appliances,22.9,16.0,35.0,25.0,6,137.39999999999998,14000.0,84000.0
3052,3f14d740544f37ece8a9e7bc8349797e,computers_accessories,84.0,19.0,14.0,13.0,6,504.0,3458.0,20748.0
3053,e3de19106e36f3981c320553135a6610,sports_leisure,39.0,24.0,20.0,20.0,6,234.0,9600.0,57600.0
3054,99903e1e018dd80869032e7e79802059,stationery,15.9,101.0,15.0,15.0,6,95.4,22725.0,136350.0
3055,3cc4b421c1f28dd22e86fc4aaafb600e,bed_bath_table,89.9,44.0,2.0,35.0,6,539.4000000000001,3080.0,18480.0
3056,e3db46616e0d26551a86377bab9b0308,perfumery,219.0,20.0,16.0,17.0,6,1314.0,5440.0,32640.0
3057,99a227ce7657e0627fae79ca776081c3,bed_bath_table,157.0,20.0,45.0,35.0,6,942.0,31500.0,189000.0
3058,e3b5a4c3f8512fe1315f05564e461ff4,computers_accessories,127.42,16.0,12.0,16.0,6,764.52,3072.0,18432.0
3059,e424f69523d159f82480c01a1ebf9f7e,sports_leisure,145.0,40.0,17.0,36.0,6,870.0,24480.0,146880.0
3060,3cb39171fd36c50097f2dedbbe0dfe6e,auto,29.29,17.0,10.0,15.0,6,175.74,2550.0,15300.0
3061,0f67b4ef3dcb82c257f9f14b6f694ccd,watches_gifts,248.25,18.0,18.0,18.0,6,1489.5,5832.0,34992.0
3062,b81a05d0dd312ece2140846909f5ef81,furniture_decor,79.9,68.0,8.0,13.0,6,479.40000000000003,7072.0,42432.0
3063,99c97d191bcc87e072acc4521bce44d4,home_appliances_2,443.0,44.0,14.0,30.0,6,2658.0,18480.0,110880.0
3064,99e365fea0b15ee63272ff391fdde785,bed_bath_table,38.99,16.0,10.0,16.0,6,233.94,2560.0,15360.0
3065,bdc3291ab242ec1effc8eb0987850268,electronics,25.89,19.0,12.0,16.0,6,155.34,3648.0,21888.0
3066,3cce0d166c3fb2507956c630c1d0f87c,home_construction,120.0,32.0,24.0,11.0,6,720.0,8448.0,50688.0
3067,b883409932bf862f43008f116a06cda5,construction_tools_construction,160.0,32.0,34.0,32.0,6,960.0,34816.0,208896.0
3068,3ceb44c75e6981ff0987bb90c95694c0,furniture_decor,49.9,50.0,3.0,25.0,6,299.4,3750.0,22500.0
3069,d2f2c2b94c6ac44ece0bd0dd202c7939,furniture_decor,35.99,32.0,12.0,32.0,6,215.94,12288.0,73728.0
3070,19fee5d5b066841b45bc3e97832fa654,christmas_supplies,11.64,16.0,48.0,11.0,6,69.84,8448.0,50688.0
3071,276e9ed23a30582d125743aaed57ed22,garden_tools,20.9,17.0,7.0,13.0,6,125.39999999999999,1547.0,9282.0
3072,bd07b66896d6f1494f5b86251848ced7,office_furniture,139.94,52.0,52.0,17.0,6,839.64,45968.0,275808.0
3073,279d5c3589fceee2a1c236fbe5287975,sports_leisure,6.12,16.0,16.0,16.0,6,36.72,4096.0,24576.0
3074,95c2c14503645a9f87cf2401c523482c,telephony,18.99,18.0,4.0,11.0,6,113.94,792.0,4752.0
3075,b8fefc9c1f951969968e904d08bfa8cd,bed_bath_table,79.9,44.0,2.0,36.0,6,479.40000000000003,3168.0,19008.0
3076,27a8b41684f77dd86572fa185bc143ba,computers_accessories,35.7,16.0,19.0,15.0,6,214.20000000000002,4560.0,27360.0
3077,990ddab43ee46a1a76436796f92470d4,computers_accessories,108.0,35.0,13.0,11.0,6,648.0,5005.0,30030.0
3078,27d089865ecb267c190122ec1feddb8a,watches_gifts,49.0,16.0,2.0,11.0,6,294.0,352.0,2112.0
3079,3eebb0207da828bf5376257ceca70959,watches_gifts,58.0,16.0,2.0,11.0,6,348.0,352.0,2112.0
3080,e56b42f71554ce1f5b7dbd07ec8dca6d,bed_bath_table,39.99,16.0,10.0,16.0,6,239.94,2560.0,15360.0
3081,b9023d686fca0dca3ac844814e92e92b,electronics,21.9,26.0,7.0,16.0,6,131.39999999999998,2912.0,17472.0
3082,95ec3f7e237a87df9935a570ab6ef266,bed_bath_table,164.9,71.0,16.0,50.0,6,989.4000000000001,56800.0,340800.0
3083,9275e1f75faf1d3d1f54e4cb63d12a36,auto,19.95,22.0,7.0,14.0,6,119.69999999999999,2156.0,12936.0
3084,3b42242085259cb66b6e577ae5173c76,bed_bath_table,69.2,26.0,21.0,23.0,6,415.20000000000005,12558.0,75348.0
3085,9c7c72948a0e56fdaa07985b71dffe18,housewares,26.9,18.0,4.0,12.0,6,161.39999999999998,864.0,5184.0
3086,8fc803c7d0a99a53798c7896a7c1e93c,housewares,126.8,40.0,21.0,25.0,6,760.8,21000.0,126000.0
3087,bacf2de8920bbcaf6f005a30d81391d2,perfumery,319.0,21.0,14.0,19.0,6,1914.0,5586.0,33516.0
3088,900d210e9ea6ee40dd0290df76bde9fc,home_appliances,25.49,27.0,12.0,12.0,6,152.94,3888.0,23328.0
3089,900a1000340c354f62ee5f07f3a080ac,garden_tools,174.8,30.0,30.0,30.0,6,1048.8000000000002,27000.0,162000.0
3090,228f57b1acb5bdce9401c58653c8cc14,watches_gifts,205.81,21.0,12.0,16.0,6,1234.8600000000001,4032.0,24192.0
3091,e0bb3159111d86828b5caef8725ff055,housewares,101.0,30.0,6.0,30.0,6,606.0,5400.0,32400.0
3092,b046862b2553fe4962392cdc93a2ae93,luggage_accessories,189.9,25.0,50.0,30.0,6,1139.4,37500.0,225000.0
3093,3003a2841d6a775095317139ed2f7943,housewares,64.9,39.0,24.0,23.0,6,389.40000000000003,21528.0,129168.0
3094,22bd45d50bed841763d6f7f58cb7b6ac,perfumery,13.99,16.0,5.0,11.0,6,83.94,880.0,5280.0
3095,b00a32a0b42fd65efb58a5822009f629,baby,79.9,20.0,10.0,15.0,6,479.40000000000003,3000.0,18000.0
3096,b0075cdedc8e455d734e6b1875336ca1,pet_shop,29.9,16.0,9.0,11.0,6,179.39999999999998,1584.0,9504.0
3097,d8aead84c0ff5356cacb9ac841ec3a5f,housewares,79.0,39.0,21.0,11.0,6,474.0,9009.0,54054.0
3098,120fa011365fc39efe382cba4e50999e,bed_bath_table,179.9,34.0,8.0,32.0,6,1079.4,8704.0,52224.0
3099,0dc3bdb1240958ec9be2c91cba5bcc57,housewares,35.99,20.0,9.0,12.0,6,215.94,2160.0,12960.0
3100,1697727d6c82c23c7149c6c773683d2c,sports_leisure,159.0,28.0,28.0,20.0,6,954.0,15680.0,94080.0
3101,c4989935ece6a2e0c0c148ede45f640e,musical_instruments,419.9,16.0,16.0,16.0,6,2519.3999999999996,4096.0,24576.0
3102,16d096faa27582985f849f08370cf1ed,agro_industry_and_commerce,228.0,11.0,18.0,10.0,6,1368.0,1980.0,11880.0
3103,c389f712c4b4510bc997cee93e8b1a28,luggage_accessories,289.0,41.0,27.0,34.0,6,1734.0,37638.0,225828.0
3104,e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,146.01,17.0,12.0,14.0,6,876.06,2856.0,17136.0
3105,90b86c830114ddc888f6380a223ee285,bed_bath_table,21.9,40.0,4.0,30.0,6,131.39999999999998,4800.0,28800.0
3106,e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,185.0,17.0,12.0,14.0,6,1110.0,2856.0,17136.0
3107,2fa5da96109ea94cc9fb50cc589ed65e,watches_gifts,129.9,23.0,2.0,26.0,6,779.4000000000001,1196.0,7176.0
3108,c3ce49d20cc5d56f0419f256c480e235,fashion_bags_accessories,49.9,16.0,5.0,20.0,6,299.4,1600.0,9600.0
3109,399656db7a0d49d36300b81120bffeb1,bed_bath_table,129.99,40.0,5.0,30.0,6,779.94,6000.0,36000.0
3110,b0c8da302d49498d2ce6be8c631e4e20,computers_accessories,72.9,18.0,12.0,13.0,6,437.40000000000003,2808.0,16848.0
3111,cfd43c5e600d45ac029357406b05dd82,air_conditioning,149.9,38.0,38.0,27.0,6,899.4000000000001,38988.0,233928.0
3112,9f890da4bf8473aca1996ca037005902,bed_bath_table,28.38,20.0,2.0,20.0,6,170.28,800.0,4800.0
3113,22f49044bc3eaead7cadfb045391582f,bed_bath_table,89.9,45.0,15.0,35.0,6,539.4000000000001,23625.0,141750.0
3114,c429a719cac9a29bfb5749d8f9043dae,perfumery,69.9,25.0,9.0,21.0,6,419.40000000000003,4725.0,28350.0
3115,0e0487ef680ae92e064423238d1b4c05,electronics,22.0,22.0,6.0,16.0,6,132.0,2112.0,12672.0
3116,e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,134.9,17.0,12.0,14.0,6,809.4000000000001,2856.0,17136.0
3117,cfc4861ae14c9e9e7679355f863c18d4,auto,98.7,23.0,3.0,16.0,6,592.2,1104.0,6624.0
3118,c43b672f48eaccbecc94cdf6b4f53485,health_beauty,97.65,20.0,10.0,15.0,6,585.9000000000001,3000.0,18000.0
3119,22656f41604127818c5984157e52bda8,fashion_male_clothing,119.9,20.0,10.0,17.0,6,719.4000000000001,3400.0,20400.0
3120,cf5fb18f3ac3f373759295cc8ba3e2c3,health_beauty,100.99,26.0,18.0,11.0,6,605.9399999999999,5148.0,30888.0
3121,d8cabd83757ecf48a7d2628dee9135c1,perfumery,189.0,20.0,12.0,16.0,6,1134.0,3840.0,23040.0
3122,2216232cbfdfdc984d20cd53acb7aba8,housewares,140.0,40.0,40.0,20.0,6,840.0,32000.0,192000.0
3123,c55c10c2e37e534c37d1e6694612664c,fashion_bags_accessories,37.9,43.0,16.0,27.0,6,227.39999999999998,18576.0,111456.0
3124,308e4e21ae228a10f6370a243ae59995,office_furniture,76.99,53.0,74.0,18.0,6,461.93999999999994,70596.0,423576.0
3125,16679d68bdbed3fb97af806424d7f2b7,health_beauty,26.49,19.0,15.0,18.0,6,158.94,5130.0,30780.0
3126,16679d68bdbed3fb97af806424d7f2b7,health_beauty,24.0,19.0,15.0,18.0,6,144.0,5130.0,30780.0
3127,e906fa76a27488f805ba8584a4c10cba,bed_bath_table,53.99,16.0,10.0,16.0,6,323.94,2560.0,15360.0
3128,c56400aa5823575d5a92a8f98077490a,office_furniture,139.99,35.0,52.0,35.0,6,839.94,63700.0,382200.0
3129,af4d2eba32e1b183e1934671e7683d20,housewares,8.9,25.0,16.0,19.0,6,53.400000000000006,7600.0,45600.0
3130,afd34b33969fc993e14ae949c140d527,pet_shop,125.9,40.0,20.0,30.0,6,755.4000000000001,24000.0,144000.0
3131,1c42962612d557f85753b24c2b97070f,computers_accessories,34.5,20.0,20.0,18.0,6,207.0,7200.0,43200.0
3132,af3c32ffb86784d96ad53372364b9d3d,telephony,150.0,20.0,5.0,12.0,6,900.0,1200.0,7200.0
3133,38db388d2fc1b20662fcfd3f38b0be28,construction_tools_construction,151.3,16.0,32.0,34.0,6,907.8000000000001,17408.0,104448.0
3134,c5b6cb0ce3279d64025831b972bf5dee,stationery,79.0,38.0,30.0,28.0,6,474.0,31920.0,191520.0
3135,a080d0af331e8a4152c49bfc8113dec9,sports_leisure,35.0,30.0,30.0,30.0,6,210.0,27000.0,162000.0
3136,30e2b9deadd5211496426065065c71a7,baby,59.0,42.0,7.0,31.0,6,354.0,9114.0,54684.0
3137,167b4b8c4bd0c401bea62f5e050d70a4,computers_accessories,110.0,39.0,11.0,13.0,6,660.0,5577.0,33462.0
3138,222684e29ad17ce818d1b01753c0cfb8,perfumery,233.91,20.0,16.0,17.0,6,1403.46,5440.0,32640.0
3139,42a2bd596fda1baef5719cb74f73030c,bed_bath_table,99.9,44.0,2.0,35.0,6,599.4000000000001,3080.0,18480.0
3140,a01c3a8e3ccddf44069c082b1590f19a,perfumery,179.0,21.0,17.0,19.0,6,1074.0,6783.0,40698.0
3141,30715b45872148dd5322eb2989228a43,bed_bath_table,61.8,40.0,32.0,40.0,6,370.79999999999995,51200.0,307200.0
3142,0dadef6ed70b861b14eddb3a3ca6b73e,construction_tools_construction,48.0,16.0,16.0,16.0,6,288.0,4096.0,24576.0
3143,cf45cea95e6b4d46e80fe098eda10c8f,perfumery,84.99,36.0,6.0,22.0,6,509.93999999999994,4752.0,28512.0
3144,306dcbc0bb646b50b3d86c6803558347,housewares,39.9,45.0,12.0,45.0,6,239.39999999999998,24300.0,145800.0
3145,a00a22560435cc439faf6163eabc1ef8,telephony,18.99,18.0,3.0,12.0,6,113.94,648.0,3888.0
3146,e8ca14b6c60a3194f2353bbfe0287bbe,cool_stuff,11.99,25.0,10.0,20.0,6,71.94,5000.0,30000.0
3147,e8c6039a25765995ac7c1ec2cbef5765,watches_gifts,29.9,40.0,10.0,25.0,6,179.39999999999998,10000.0,60000.0
3148,8f7ae8d7845cdabafb4b6f20d8bc5a43,sports_leisure,167.68,16.0,12.0,22.0,6,1006.08,4224.0,25344.0
3149,a009a84a95de59e574851aef710ee0f3,home_appliances,29.9,30.0,10.0,15.0,6,179.39999999999998,4500.0,27000.0
3150,c5038055690911ed8e218cceb07acdf8,sports_leisure,368.9,86.0,26.0,18.0,6,2213.3999999999996,40248.0,241488.0
3151,afbe1e973aefbf72a330e3bc72d4b476,bed_bath_table,68.9,45.0,15.0,35.0,6,413.40000000000003,23625.0,141750.0
3152,e8b54d5aeae0ec3077cd89301a9c6023,sports_leisure,22.5,22.0,3.0,22.0,6,135.0,1452.0,8712.0
3153,4298b7e67dc399c200662b569563a2b2,computers_accessories,124.88,21.0,14.0,15.0,6,749.28,4410.0,26460.0
3154,9ef3514cbcbf73d8b7d294036f99737f,housewares,100.0,69.0,10.0,40.0,6,600.0,27600.0,165600.0
3155,90ebb732ad20456afe8516eb5fbf75f6,furniture_decor,279.9,35.0,35.0,11.0,6,1679.3999999999999,13475.0,80850.0
3156,2ced45a3059cbb128a8b8b6508809746,computers_accessories,99.0,18.0,9.0,14.0,6,594.0,2268.0,13608.0
3157,17c4bd4269902c84acc14c497f282ddb,telephony,299.99,23.0,7.0,15.0,6,1799.94,2415.0,14490.0
3158,0e5955fbbb16c3f92127ac470386ea88,computers_accessories,47.0,21.0,15.0,11.0,6,282.0,3465.0,20790.0
3159,c183fd5d2abf05873fa6e1014ed9e06c,agro_industry_and_commerce,989.1,22.0,16.0,24.0,6,5934.6,8448.0,50688.0
3160,24a014458ccc6e989b4fcef5fa71da58,bed_bath_table,109.9,45.0,15.0,35.0,6,659.4000000000001,23625.0,141750.0
3161,d1040cea3114b6e9f7e2170dc39af1db,perfumery,44.0,21.0,4.0,15.0,6,264.0,1260.0,7560.0
3162,91b08d34d0ba4db44da2dc382867ba49,telephony,6.9,16.0,4.0,11.0,6,41.400000000000006,704.0,4224.0
3163,e1c6e79822274bf6763eb127ea3a15ed,furniture_decor,48.0,60.0,11.0,11.0,6,288.0,7260.0,43560.0
3164,d6b21712ba181dea6664f1b3e09d650e,sports_leisure,52.17,18.0,14.0,16.0,6,313.02,4032.0,24192.0
3165,91c8b0b45d889119f8dd2a0294282ee6,housewares,7.63,16.0,25.0,12.0,6,45.78,4800.0,28800.0
3166,e791e580a2421e4471aebb0629c705c1,computers_accessories,13.99,16.0,4.0,14.0,6,83.94,896.0,5376.0
3167,d0fac709247e97e9b44a5351891ef9f3,auto,49.9,16.0,16.0,11.0,6,299.4,2816.0,16896.0
3168,3a98bcea866c31f53b35a41d3822f908,telephony,18.99,18.0,3.0,12.0,6,113.94,648.0,3888.0
3169,9d6580f17a0cba74324ce82874fbbe13,telephony,145.0,25.0,25.0,25.0,6,870.0,15625.0,93750.0
3170,3a806ac1ab98107febb4ffcf38bc1fac,baby,109.9,60.0,20.0,50.0,6,659.4000000000001,60000.0,360000.0
3171,41c24b8ce92d1a2cac62db5edfd088b2,watches_gifts,99.9,18.0,11.0,14.0,6,599.4000000000001,2772.0,16632.0
3172,2d4d78eecba060a7127c5f6a21cdb0c7,toys,139.9,45.0,22.0,41.0,6,839.4000000000001,40590.0,243540.0
3173,e1e0040c906cc890d032092141a9b6de,sports_leisure,89.49,18.0,18.0,18.0,6,536.9399999999999,5832.0,34992.0
3174,c3798d484fb730f0b5c23af0d5361595,cine_photo,15.9,16.0,11.0,12.0,6,95.4,2112.0,12672.0
3175,c10426af8413edc42015b10a76b43651,perfumery,79.9,35.0,5.0,27.0,6,479.40000000000003,4725.0,28350.0
3176,1a96bfd3ef9221f2775d1eccd98a7f17,construction_tools_construction,22.9,42.0,12.0,12.0,6,137.39999999999998,6048.0,36288.0
3177,924c635d837c240da3956f3c28c1e6f4,construction_tools_lights,40.0,16.0,19.0,16.0,6,240.0,4864.0,29184.0
3178,24f5af2b789d02450459312d48fc840f,food,63.49,17.0,7.0,14.0,6,380.94,1666.0,9996.0
3179,0e87ff05afa3ddd73b7920ff4587e0a4,cool_stuff,199.0,33.0,44.0,19.0,6,1194.0,27588.0,165528.0
3180,b4bcc9155de9c60e343ecbff22b86dc8,cool_stuff,129.9,17.0,7.0,14.0,6,779.4000000000001,1666.0,9996.0
3181,d66c729cd3b64c98515a18898c6b65c3,home_appliances,19.9,20.0,13.0,15.0,6,119.39999999999999,3900.0,23400.0
3182,3b0f7951038b105522c2d566b54421f7,telephony,28.99,17.0,6.0,13.0,6,173.94,1326.0,7956.0
3183,b4436da747c3a53ab07ac0e71de17dcd,sports_leisure,1599.0,105.0,50.0,20.0,6,9594.0,105000.0,630000.0
3184,2d063994ae4667cff3d6841e9d441d1d,home_appliances_2,119.99,25.0,15.0,25.0,6,719.9399999999999,9375.0,56250.0
3185,c12b64bf0861a27e0f06c36ef82f457d,sports_leisure,49.9,16.0,6.0,11.0,6,299.4,1056.0,6336.0
3186,3af4f5bb8b0616387fe23646fa94e256,furniture_decor,229.0,45.0,35.0,45.0,6,1374.0,70875.0,425250.0
3187,e1f4f59902f2935d4266b1e238d6f563,home_construction,47.9,20.0,30.0,20.0,6,287.4,12000.0,72000.0
3188,2d4500a3d35334916c955b3c365dbefe,small_appliances,1199.0,43.0,15.0,32.0,6,7194.0,20640.0,123840.0
3189,e1e932dfb67414e80b87ad97688cf2a3,toys,105.0,52.0,7.0,55.0,6,630.0,20020.0,120120.0
3190,2da57168cd8fff36cb88b21369ce7e6d,auto,120.0,40.0,15.0,15.0,6,720.0,9000.0,54000.0
3191,d0fac709247e97e9b44a5351891ef9f3,auto,44.9,16.0,16.0,11.0,6,269.4,2816.0,16896.0
3192,3a7d90845985f39048815a6939c56be4,drinks,36.49,21.0,16.0,15.0,6,218.94,5040.0,30240.0
3193,11bbef4e2a44601d9dd471aa1fb433e6,health_beauty,329.99,28.0,14.0,21.0,6,1979.94,8232.0,49392.0
3194,b2f15c23f560da3b247e1090d9d12be7,housewares,18.9,16.0,6.0,12.0,6,113.39999999999999,1152.0,6912.0
3195,b2f15c23f560da3b247e1090d9d12be7,housewares,16.9,16.0,6.0,12.0,6,101.39999999999999,1152.0,6912.0
3196,3a07f82957867a5eb477dc7f2f60c2aa,watches_gifts,38.0,16.0,2.0,11.0,6,228.0,352.0,2112.0
3197,b2d98b6f547c14e29a9e72b8e630d936,bed_bath_table,115.0,45.0,13.0,35.0,6,690.0,20475.0,122850.0
3198,2e4bf3f09064f2b5f34d12924fc634b3,bed_bath_table,119.99,42.0,12.0,35.0,6,719.9399999999999,17640.0,105840.0
3199,c2fb73db15e28aa021dcf7b2856fef27,baby,130.0,60.0,20.0,50.0,6,780.0,60000.0,360000.0
3200,b2572a992f6ea1d1a7eb518d54e64620,furniture_decor,113.9,26.0,24.0,50.0,6,683.4000000000001,31200.0,187200.0
3201,e1901d5d99ca951543717ea5d1940a36,cool_stuff,65.99,31.0,7.0,27.0,6,395.93999999999994,5859.0,35154.0
3202,d04bbac48960ecb7ea311b00ca6e1cb7,industry_commerce_and_business,98.0,18.0,105.0,30.0,6,588.0,56700.0,340200.0
3203,2f20a2013902657c0800ddf524514e4e,bed_bath_table,74.99,20.0,30.0,26.0,6,449.93999999999994,15600.0,93600.0
